Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,251.5,0.005516821574798048,249.925,259.7857777777778
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,253.09,0.006327819478074037,249.575,259.64021739130436
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,258.51,0.021408735271388535,249.87785714285715,259.61617021276595
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,258.04,-0.0018148128297929,250.15714285714284,259.5833333333333
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,255.52,-0.009768229405971773,250.33785714285713,259.5004081632653
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,250.75,-0.01868521194265582,250.27,259.3254
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,250.28,-0.0018711291730263424,250.71285714285713,259.02299999999997
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,248.57,-0.006836620410422767,250.72142857142856,258.7006
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,251.16,0.01043641871764689,251.22642857142858,258.446
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,251.81,0.002600853074948395,251.875,258.2146
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,247.55,-0.016914711533089433,251.96214285714285,257.88879999999995
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,242.97,-0.018505942002954412,251.53428571428572,257.454
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,243.8,0.0034073710295903226,250.97642857142858,257.0346
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,242.17,-0.006678567854388362,250.4085714285714,256.5512
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,246.08,0.016144193842228427,250.02142857142857,256.1452
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,246.91,0.0033646896890240363,249.58,255.78400000000002
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,252.59,0.023025060291237187,249.15714285714284,255.5076
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,252.04,-0.002184905372013546,248.72857142857146,255.21460000000002
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,253.58,0.0060952183532667625,248.59,254.90900000000002
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,256.94,0.013241350958140385,249.03214285714287,254.67559999999997
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,248.61,-0.03240228194770134,248.91285714285712,254.2934
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,248.23,-0.0015170942544673327,248.88857142857142,253.9086
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,242.47,-0.023236212379299515,248.26785714285714,253.42460000000003
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,242.93,0.0018972001587387322,247.63357142857143,252.935
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,242.98,0.0002272555252205155,247.30714285714288,252.44580000000002
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,244.2,0.005035410963674103,247.39499999999998,251.96239999999997
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,244.12,-0.00033909833833067893,247.41785714285714,251.4806
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,239.61,-0.01846465793016716,247.23499999999999,250.90560000000002
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,234.91,-0.019618466560804015,246.43714285714287,250.2786
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,234.66,-0.0010966339579658868,245.56214285714285,249.6764
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,231.14,-0.014975606384249551,244.02999999999997,249.0038
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,227.38,-0.016278006467870476,242.26857142857142,248.2636
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,222.72,-0.020489578014387333,240.0642857142857,247.59760000000003
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,216.84,-0.0264228342703694,237.2,246.92680000000001
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,227.79,0.05052472364151428,235.71285714285713,246.40559999999996
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,229.54,0.007677590886324914,234.37785714285715,245.94780000000003
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,229.24,-0.0012901573781938236,233.43285714285713,245.3736
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,231.25,0.008758883786290417,232.59857142857143,244.83880000000002
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,231.49,0.0010402295327662792,231.77785714285713,244.3832
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,225.97,-0.023862648089383764,230.4757142857143,243.82
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,233.54,0.03349572950381963,229.72,243.43099999999998
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,235.38,0.007884500138908068,229.41785714285717,243.1046
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,237.59,0.009395320102439042,229.6092857142857,242.9748
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,238.7,0.004673522922387319,229.89785714285716,242.7798
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,239.54,0.0035274154415279035,230.49785714285716,242.6888
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,239.63,0.00038653015043466077,231.37285714285713,242.6268
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,238.17,-0.006100970702172637,232.47642857142858,242.4636
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,240.9,0.011460897308586793,234.195,242.3024
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,241.49,0.002419654375988678,235.17357142857145,242.1
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,243.32,0.007586632952510497,236.15785714285715,241.96399999999997
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,246.56,0.013310059871219693,237.39499999999998,241.86520000000002
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,243.23,-0.013510268591340857,238.25071428571428,241.668
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,243.73,0.002092220959361457,239.125,241.37239999999997
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,243.86,0.0005315729343922104,240.40285714285713,241.08880000000002
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,245.93,0.0084612910653592,241.28785714285712,240.89700000000002
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,244.06,-0.007600080089013694,241.90785714285713,240.76319999999998
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,243.73,-0.0013271373995784597,242.34642857142856,240.6322
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,247.59,0.015830869281075577,242.98142857142855,240.6126
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,249.77,0.008782513192689745,243.71214285714285,240.5848
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,249.89,0.00048146685557970414,244.445,240.5464
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,251.65,0.00703558349594835,245.40785714285715,240.6284
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,252.7,0.004191894312746802,246.2507142857143,240.82299999999998
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,252.37,-0.0013183414488049383,247.02785714285713,240.99439999999998
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,249.96,-0.009532667594849498,247.50214285714287,241.1502
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,250.27,0.001221441427857739,247.7671428571429,241.234
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,250.41,0.000554462361126884,248.28,241.304
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,253.63,0.012859457393552765,248.98714285714286,241.32479999999998
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,254.45,0.003247040191500128,249.7435714285714,241.373
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,253.88,-0.002218514869356758,250.3114285714286,241.379
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,256.65,0.01089750774931142,251.21071428571432,241.3732
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,257.1,0.0017304508577760114,252.1657142857143,241.543
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,257.61,0.002015787287079407,252.8814285714286,241.7306
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,256.7,-0.0035560106625827093,253.37642857142856,242.0152
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600,258.29,0.006199871984234884,253.97642857142858,242.3224
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700,258.64,0.0013612388277630671,254.47571428571428,242.63559999999998
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100,258.46,-0.0007153868345459724,254.88714285714283,242.9208
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600,258.34,-0.00042956300288865545,255.3135714285714,243.2052
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300,257.86,-0.0018627515139802986,255.87785714285715,243.57019999999997
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500,259.47,0.0062439161789253905,256.53499999999997,244.0614
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600,258.53,-0.0036371980508146384,257.115,244.53879999999998
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600,258.18,-0.0013602079159780178,257.44,245.0796
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800,256.61,-0.006056991178225557,257.5942857142857,245.6642
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100,254.47,-0.008365409109147737,257.63642857142855,246.29919999999998
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800,253.96,-0.0020002059150137086,257.4442857142857,247.0416
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,257.64,0.014501461417859574,257.48285714285714,247.6386
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,258.61,0.003771088518772503,257.5542857142857,248.22
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,260.32,0.006619364810501294,257.8128571428571,248.8416
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,260.16,-0.0006400696996045063,257.94642857142856,249.4198
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,261.44,0.0049404911118198225,258.14642857142854,250.0188
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,262.39,0.003626016081750283,258.4271428571429,250.74720000000002
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,262.46,0.00024773082057527596,258.7214285714286,251.3256
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,261.67,-0.003009707247715543,258.99357142857144,251.85140000000004
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,264.62,0.011294465499642747,259.3614285714286,252.392
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,259.53,-0.01924628047324861,259.43285714285713,252.8086
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,259.33,-0.0007518599833048478,259.515,253.20440000000002
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,261.27,0.007454121625366517,259.84785714285715,253.6372
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,259.9,-0.005229177755950554,260.2357142857143,254.0718
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,260.89,0.0037903228173794545,260.73071428571427,254.4716
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,262.53,0.006305750403131194,261.08,254.8924
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,265.64,0.011859073948595311,261.58214285714286,255.33880000000002
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,265.77,0.0004898542499796044,261.9714285714286,255.72299999999998
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,266.19,0.0015734489362253523,262.40214285714285,256.18219999999997
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,266.9,0.0026535675097680844,262.79214285714284,256.6456
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,268.19,0.004840183389793085,263.20642857142855,257.13219999999995
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,268.4,0.0007622830668017055,263.6307142857143,257.5816
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,267.02,-0.005124748529609535,264.0128571428571,258.0408
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,267.93,0.0034110876004691537,264.2492857142857,258.52479999999997
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,267.86,-0.0002775769322065358,264.8442857142857,258.9302
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,269.67,0.006765893697823877,265.5828571428571,259.3282
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,269.49,-0.0006550107644478498,266.17,259.7202
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,269.67,0.0006554400847587072,266.86785714285713,260.0806
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,269.01,-0.0024470106702928485,267.4478571428571,260.4068
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,269.54,0.0019691718757604004,267.9485714285714,260.7502
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,269.77,0.0008621830656376783,268.24357142857144,261.14639999999997
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,272.2,0.008991559355219447,268.7028571428571,261.585
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,271.59,-0.0022193371026747455,269.0885714285714,262.0086
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,271.42,-0.0006159872397827337,269.4114285714286,262.3644
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,272.69,0.004657044431824353,269.73285714285714,262.7292
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,273.12,0.0015674603907369633,270.07,263.11400000000003
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,273.26,0.0005103090358666851,270.5157142857143,263.44620000000003
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,271.2,-0.007516266947924954,270.74928571428575,263.7282
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,270.62,-0.00215917076499883,270.94642857142856,263.9884
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,273.27,0.00978781416347263,271.2035714285714,264.3198
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,272.14,-0.004115206115998804,271.3928571428571,264.59680000000003
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,267.6,-0.01669963180271783,271.245,264.776
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,267.22,-0.0013891640188614662,271.1171428571428,264.9512
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,266.42,-0.0030255577576269177,270.89428571428573,265.1128
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,267.75,0.005023190963387991,270.75,265.3106
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,261.03,-0.0251301579790012,269.95214285714286,265.3418
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,263.39,0.009043553492668055,269.36642857142857,265.439
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,264.93,0.00585728012576614,268.90285714285716,265.574
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,267.38,0.00926129964605038,268.5235714285714,265.7894
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,265.65,-0.006464817182475602,267.99,266.013
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,263.9,-0.006612340400894423,267.32142857142856,266.2118
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,266.28,0.009015798549756537,266.96999999999997,266.3846
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,265.46,-0.0030713992888986574,266.6014285714286,266.5216
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,262.21,-0.01221871716402978,265.81142857142856,266.5594
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,262.81,0.002268205494366793,265.14500000000004,266.6124
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,260.37,-0.009300206787382415,264.62857142857143,266.591
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,258.62,-0.0067107745708833155,264.0142857142857,266.5156
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,259.32,0.002731285133022343,263.50714285714287,266.45279999999997
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,255.83,-0.013475303749494683,262.6557142857143,266.336
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,255.18,-0.0025430518148671366,262.2378571428571,266.1472
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,260.72,0.021706719532986085,262.04714285714283,266.171
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,262.98,0.008662302584796722,261.90785714285715,266.24399999999997
